user_id,coupon_id,view_count,total_view_duration,request_count,usage_count,interaction_score
U0249,CP2097,1,163,0,0,1
U0249,CP2378,0,0,1,0,3
U0249,CP2416,1,202,0,0,1
U0249,CP2487,1,218,0,0,1
U0250,CP0226,0,0,0,1,5
U0250,CP0469,1,274,0,0,1
U0250,CP0538,1,86,0,0,1
U0250,CP0594,1,138,0,0,1
U0250,CP0815,0,0,0,1,5
U0250,CP1092,1,241,1,0,4
U0250,CP1183,0,0,0,1,5
U0250,CP1325,0,0,1,0,3
U0250,CP1543,1,50,0,0,1
U0250,CP1704,0,0,1,0,3
U0250,CP1713,1,251,0,0,1
U0250,CP1737,1,164,0,0,1
U0250,CP1854,1,165,0,0,1
U0250,CP1963,0,0,1,0,3
U0250,CP1987,1,72,0,0,1
U0250,CP2004,1,44,0,0,1
U0250,CP2013,1,177,0,0,1
U0250,CP2014,0,0,1,0,3
U0250,CP2214,1,125,0,0,1
U0250,CP2335,1,12,0,0,1
U0250,CP2409,1,164,0,0,1
U0250,CP2464,1,9,0,0,1
U0251,CP0058,1,252,0,0,1
U0251,CP0095,0,0,0,1,5
U0251,CP0233,0,0,0,1,5
U0251,CP0491,1,91,0,0,1
U0251,CP0737,1,207,0,0,1
U0251,CP0811,1,100,0,0,1
U0251,CP0842,1,102,0,0,1
U0251,CP1027,1,69,0,0,1
U0251,CP1030,1,283,0,0,1
U0251,CP1218,0,0,1,0,3
U0251,CP1660,1,253,0,0,1
U0251,CP1690,1,99,0,0,1
U0251,CP1706,1,296,0,0,1
U0251,CP2062,1,218,0,0,1
U0251,CP2348,1,182,0,0,1
U0251,CP2380,1,10,0,0,1
U0252,CP0106,1,104,0,0,1
U0252,CP0125,0,0,1,0,3
U0252,CP0154,1,146,0,0,1
U0252,CP0223,1,145,0,0,1
U0252,CP0243,1,11,0,0,1
U0252,CP0325,1,87,0,0,1
U0252,CP0549,1,232,0,0,1
U0252,CP0626,0,0,1,0,3
U0252,CP0838,0,0,1,0,3
U0252,CP0852,1,60,0,0,1
U0252,CP0873,0,0,1,0,3
U0252,CP0934,0,0,1,0,3
U0252,CP0939,0,0,0,1,5
U0252,CP0974,1,191,0,0,1
U0252,CP1037,0,0,1,0,3
U0252,CP1292,0,0,1,0,3
U0252,CP1544,1,63,0,0,1
U0252,CP1652,1,272,0,0,1
U0252,CP1796,1,6,0,0,1
U0252,CP1919,0,0,1,0,3
U0252,CP2099,1,113,0,0,1
U0252,CP2188,1,111,0,0,1
U0252,CP2325,0,0,0,1,5
U0253,CP0317,1,9,0,0,1
U0253,CP0521,0,0,0,1,5
U0253,CP0961,0,0,0,1,5
U0253,CP1045,1,198,0,0,1
U0253,CP1344,1,203,0,0,1
U0253,CP1504,0,0,1,0,3
U0253,CP1547,1,76,0,0,1
U0253,CP1556,1,5,0,0,1
U0253,CP1626,0,0,1,0,3
U0253,CP2138,1,12,0,0,1
U0253,CP2233,1,70,0,0,1
U0253,CP2310,0,0,1,0,3
U0253,CP2337,1,257,0,0,1
U0253,CP2488,1,113,0,0,1
U0254,CP0058,1,295,0,0,1
U0254,CP0146,0,0,0,1,5
U0254,CP0192,1,116,0,0,1
U0254,CP0225,1,110,0,0,1
U0254,CP0419,0,0,1,0,3
U0254,CP0455,0,0,1,0,3
U0254,CP0482,1,193,1,0,4
U0254,CP0586,1,85,0,0,1
U0254,CP0589,0,0,1,0,3
U0254,CP0779,1,26,0,0,1
U0254,CP1541,1,44,0,0,1
U0254,CP1567,1,30,0,0,1
U0254,CP1630,1,263,0,0,1
U0254,CP1740,1,241,0,0,1
U0254,CP1913,1,136,0,0,1
U0254,CP1968,1,5,0,0,1
U0254,CP1997,1,75,0,0,1
U0254,CP2017,1,112,0,0,1
U0254,CP2195,1,105,0,0,1
U0255,CP0012,1,292,0,0,1
U0255,CP0046,1,240,0,0,1
U0255,CP0086,1,142,0,0,1
U0255,CP0220,0,0,1,0,3
U0255,CP0244,0,0,0,1,5
U0255,CP0247,1,85,0,0,1
U0255,CP0255,1,66,0,0,1
U0255,CP0397,1,152,0,0,1
U0255,CP0996,1,180,0,0,1
U0255,CP1360,0,0,0,1,5
U0255,CP1419,1,270,0,0,1
U0255,CP1528,1,84,0,0,1
U0255,CP1740,1,14,0,0,1
U0255,CP2051,1,220,0,0,1
U0255,CP2106,0,0,0,1,5
U0255,CP2117,1,202,0,0,1
U0255,CP2260,0,0,0,1,5
U0255,CP2388,1,75,0,0,1
U0256,CP0178,0,0,1,0,3
U0256,CP0180,1,281,0,0,1
U0256,CP0305,1,79,0,0,1
U0256,CP0845,0,0,1,0,3
U0256,CP1064,1,7,0,0,1
U0256,CP1235,1,107,0,0,1
U0256,CP1274,1,237,0,0,1
U0256,CP1493,1,229,0,0,1
U0256,CP1783,1,113,0,0,1
U0256,CP1815,1,150,0,0,1
U0256,CP1818,1,183,0,0,1
U0256,CP1841,0,0,1,0,3
U0256,CP2009,1,45,0,0,1
U0256,CP2027,1,88,0,0,1
U0256,CP2141,0,0,0,1,5
U0256,CP2351,1,238,0,0,1
U0256,CP2362,0,0,0,1,5
U0256,CP2452,1,5,0,0,1
U0256,CP2492,1,115,0,0,1
U0257,CP0121,0,0,0,1,5
U0257,CP0133,1,68,0,0,1
U0257,CP0165,0,0,0,1,5
U0257,CP0232,0,0,1,0,3
U0257,CP0483,0,0,1,0,3
U0257,CP0669,1,29,0,0,1
U0257,CP0868,0,0,1,0,3
U0257,CP1041,0,0,1,0,3
U0257,CP1172,0,0,0,1,5
U0257,CP1202,1,226,0,0,1
U0257,CP1229,1,129,0,0,1
U0257,CP1359,0,0,1,0,3
U0257,CP1722,1,125,0,0,1
U0257,CP1822,0,0,0,1,5
U0257,CP2337,1,128,0,0,1
U0257,CP2341,0,0,0,1,5
U0258,CP0019,0,0,1,0,3
U0258,CP0096,1,284,0,0,1
U0258,CP0114,1,176,0,0,1
U0258,CP0306,1,121,0,0,1
U0258,CP0433,1,76,0,0,1
U0258,CP0568,1,164,0,0,1
U0258,CP0656,1,71,0,0,1
U0258,CP1054,1,277,0,0,1
U0258,CP1057,0,0,0,1,5
U0258,CP1075,1,34,0,0,1
U0258,CP1090,1,69,0,0,1
U0258,CP1217,0,0,1,0,3
U0258,CP1351,1,100,0,0,1
U0258,CP1387,0,0,1,0,3
U0258,CP1765,1,117,0,0,1
U0258,CP1870,1,163,0,0,1
U0258,CP1914,1,181,0,0,1
U0258,CP1988,0,0,1,0,3
U0258,CP2384,1,94,0,0,1
U0258,CP2498,1,188,0,0,1
U0259,CP0204,1,110,0,0,1
U0259,CP0471,1,182,0,0,1
U0259,CP0505,0,0,1,0,3
U0259,CP0593,0,0,1,0,3
U0259,CP0828,0,0,1,0,3
U0259,CP1189,1,5,0,0,1
U0259,CP1260,1,155,0,0,1
U0259,CP1777,1,10,0,0,1
U0259,CP2307,0,0,0,1,5
U0259,CP2361,1,8,0,0,1
U0259,CP2370,0,0,1,0,3
U0259,CP2391,1,242,0,0,1
U0259,CP2422,0,0,0,1,5
U0259,CP2430,1,214,0,0,1
U0260,CP0406,1,140,0,0,1
U0260,CP0427,1,196,0,0,1
U0260,CP0460,1,59,0,0,1
U0260,CP0827,1,37,0,0,1
U0260,CP0843,1,91,0,0,1
U0260,CP0859,1,29,0,0,1
U0260,CP0876,0,0,1,0,3
U0260,CP0925,0,0,1,0,3
U0260,CP1367,1,151,0,0,1
U0260,CP1503,1,60,0,0,1
U0260,CP1511,0,0,0,1,5
U0260,CP1529,1,59,0,0,1
U0260,CP1538,0,0,1,0,3
U0260,CP2142,1,102,0,0,1
U0260,CP2157,1,222,0,0,1
U0260,CP2361,1,59,0,0,1
U0260,CP2426,0,0,1,0,3
U0261,CP0155,1,149,0,0,1
U0261,CP0345,1,178,0,0,1
U0261,CP0385,0,0,1,0,3
U0261,CP0641,1,128,0,0,1
U0261,CP0915,1,103,0,0,1
U0261,CP1127,0,0,1,0,3
U0261,CP1143,1,171,0,0,1
U0261,CP1353,1,87,0,0,1
U0261,CP1519,1,274,0,0,1
U0261,CP1532,1,103,0,0,1
U0261,CP1727,1,254,0,0,1
U0261,CP2077,0,0,0,1,5
U0261,CP2082,1,244,0,0,1
U0261,CP2309,0,0,1,0,3
U0262,CP0056,1,131,0,0,1
U0262,CP0228,0,0,0,1,5
U0262,CP0423,0,0,0,1,5
U0262,CP0675,1,171,0,0,1
U0262,CP0868,1,18,0,0,1
U0262,CP1041,1,147,0,0,1
U0262,CP1122,1,93,0,1,6
U0262,CP1315,1,233,0,0,1
U0262,CP1524,1,241,0,0,1
U0262,CP1901,1,246,0,0,1
U0262,CP1942,1,11,0,0,1
U0262,CP2004,1,260,0,0,1
U0262,CP2020,1,12,0,0,1
U0262,CP2021,0,0,1,0,3
U0263,CP0065,1,208,0,0,1
U0263,CP0101,1,52,0,0,1
U0263,CP0107,1,277,0,0,1
U0263,CP0142,1,24,0,0,1
U0263,CP0182,0,0,1,0,3
U0263,CP0306,1,200,0,0,1
U0263,CP0322,1,179,0,0,1
U0263,CP0423,0,0,0,1,5
U0263,CP0627,1,76,0,0,1
U0263,CP0740,0,0,1,0,3
U0263,CP0990,1,269,0,0,1
U0263,CP1017,0,0,1,0,3
U0263,CP1043,0,0,0,1,5
U0263,CP1071,1,65,0,0,1
U0263,CP1377,0,0,1,0,3
U0263,CP1605,1,77,0,0,1
U0263,CP1867,1,24,0,0,1
U0263,CP1884,1,284,0,0,1
U0263,CP1890,1,29,0,0,1
U0263,CP1945,0,0,0,1,5
U0263,CP2008,1,164,0,0,1
U0264,CP0363,0,0,1,0,3
U0264,CP0509,1,245,0,0,1
U0264,CP0819,1,103,0,0,1
U0264,CP0944,1,261,0,0,1
U0264,CP1479,1,223,0,0,1
U0264,CP1678,0,0,1,0,3
U0264,CP1992,1,117,0,0,1
U0264,CP2158,0,0,0,1,5
U0264,CP2173,1,294,0,0,1
U0264,CP2175,1,191,0,0,1
U0264,CP2245,0,0,0,1,5
U0265,CP0027,1,233,0,0,1
U0265,CP0350,1,236,0,0,1
U0265,CP0363,1,66,0,0,1
U0265,CP0447,0,0,0,1,5
U0265,CP0456,1,59,0,0,1
U0265,CP0531,1,249,0,0,1
U0265,CP0601,0,0,1,0,3
U0265,CP0649,1,153,0,0,1
U0265,CP0671,1,124,0,0,1
U0265,CP0835,0,0,0,1,5
U0265,CP1499,0,0,0,1,5
U0265,CP1570,0,0,1,0,3
U0265,CP1572,0,0,1,0,3
U0265,CP1656,1,248,0,0,1
U0265,CP1741,1,43,0,0,1
U0265,CP1780,1,217,0,0,1
U0265,CP2134,1,161,0,0,1
U0265,CP2138,0,0,1,0,3
U0265,CP2424,1,17,0,0,1
U0265,CP2426,1,5,0,0,1
U0266,CP0281,1,281,0,0,1
U0266,CP0429,1,34,0,0,1
U0266,CP0761,1,38,0,0,1
U0266,CP0899,1,143,0,0,1
U0266,CP1026,1,224,0,0,1
U0266,CP1044,0,0,1,0,3
U0266,CP1055,1,30,0,0,1
U0266,CP1204,1,167,0,0,1
U0266,CP1351,1,154,0,0,1
U0266,CP1410,1,68,0,0,1
U0266,CP1426,1,153,0,0,1
U0266,CP1652,1,213,0,0,1
U0266,CP1824,0,0,0,1,5
U0266,CP1962,1,222,0,0,1
U0266,CP1986,1,26,0,0,1
U0266,CP2490,1,77,0,0,1
U0267,CP0029,1,178,0,0,1
U0267,CP0294,0,0,1,0,3
U0267,CP0472,1,214,0,0,1
U0267,CP0762,1,11,0,0,1
U0267,CP0801,0,0,1,0,3
U0267,CP1048,0,0,0,1,5
U0267,CP1124,1,134,0,0,1
U0267,CP1242,0,0,1,0,3
U0267,CP1367,1,146,0,0,1
U0267,CP1380,1,70,0,0,1
U0267,CP1397,1,55,0,0,1
U0267,CP1411,1,59,0,0,1
U0267,CP1624,1,236,0,0,1
U0267,CP1697,0,0,1,0,3
U0267,CP1880,1,101,0,0,1
U0267,CP1902,1,79,0,0,1
U0267,CP1932,0,0,0,1,5
U0267,CP2122,0,0,0,1,5
U0267,CP2156,1,63,0,0,1
U0267,CP2297,0,0,1,0,3
U0268,CP0018,1,66,0,0,1
U0268,CP0073,1,274,0,0,1
U0268,CP0120,0,0,0,1,5
U0268,CP0533,0,0,0,1,5
U0268,CP1239,1,187,0,0,1
U0268,CP1420,1,293,0,0,1
U0268,CP1601,1,294,0,0,1
U0268,CP1767,1,229,0,0,1
U0268,CP1793,0,0,1,0,3
U0268,CP1806,1,300,0,0,1
U0268,CP1979,1,93,0,0,1
U0268,CP2202,1,260,0,0,1
U0268,CP2238,1,272,0,0,1
U0268,CP2365,1,250,0,0,1
U0269,CP0038,1,205,0,0,1
U0269,CP0062,1,85,0,0,1
U0269,CP0192,1,22,0,0,1
U0269,CP0260,1,115,0,0,1
U0269,CP0905,1,183,0,0,1
U0269,CP1113,1,269,0,0,1
U0269,CP1155,0,0,1,0,3
U0269,CP1207,0,0,0,1,5
U0269,CP1322,0,0,1,0,3
U0269,CP1348,0,0,1,0,3
U0269,CP1623,1,58,0,0,1
U0269,CP1693,1,241,0,0,1
U0269,CP1747,1,25,0,0,1
U0269,CP1845,1,264,0,0,1
U0269,CP1852,0,0,0,1,5
U0269,CP2008,1,171,0,0,1
U0270,CP0106,1,237,0,0,1
U0270,CP0699,1,38,0,0,1
U0270,CP0814,1,198,0,0,1
U0270,CP0864,0,0,0,1,5
U0270,CP1269,1,141,0,0,1
U0270,CP1411,1,52,0,0,1
U0270,CP1513,1,262,0,0,1
U0270,CP1762,0,0,0,1,5
U0270,CP1903,1,273,0,0,1
U0270,CP2095,0,0,1,0,3
U0270,CP2164,1,144,0,0,1
U0270,CP2250,1,160,0,0,1
U0270,CP2351,0,0,1,0,3
U0270,CP2495,1,131,0,0,1
U0271,CP0443,1,231,0,0,1
U0271,CP0502,1,143,0,0,1
U0271,CP0572,1,46,0,0,1
U0271,CP0651,0,0,1,0,3
U0271,CP0713,1,39,0,0,1
U0271,CP1058,1,147,0,0,1
U0271,CP1157,1,166,0,0,1
U0271,CP1266,1,230,0,0,1
U0271,CP1497,1,41,0,0,1
U0271,CP1580,1,293,0,0,1
U0271,CP1781,0,0,1,0,3
U0271,CP1834,1,113,0,0,1
U0271,CP1970,0,0,1,0,3
U0271,CP2034,1,152,0,0,1
U0271,CP2198,1,61,0,0,1
U0271,CP2228,0,0,1,0,3
U0271,CP2273,1,244,0,0,1
U0271,CP2473,1,194,0,0,1
U0272,CP0194,1,40,0,0,1
U0272,CP0238,1,80,0,0,1
U0272,CP0330,0,0,1,0,3
U0272,CP0432,1,82,0,0,1
U0272,CP0912,1,89,0,0,1
U0272,CP1419,1,85,0,0,1
U0272,CP1455,1,234,0,0,1
U0272,CP1562,1,142,0,0,1
U0272,CP1596,1,27,0,0,1
U0272,CP1611,1,137,0,0,1
U0272,CP1934,1,177,0,0,1
U0272,CP2085,1,6,0,0,1
U0272,CP2092,1,232,0,0,1
U0272,CP2241,0,0,1,0,3
U0273,CP0062,0,0,1,0,3
U0273,CP0271,0,0,0,1,5
U0273,CP0277,1,188,0,0,1
U0273,CP0296,0,0,0,1,5
U0273,CP0481,1,94,0,0,1
U0273,CP0670,1,187,0,0,1
U0273,CP0776,1,113,0,0,1
U0273,CP0844,1,178,0,0,1
U0273,CP1341,1,89,0,0,1
U0273,CP1556,0,0,0,1,5
U0273,CP1595,1,162,0,0,1
U0273,CP1658,1,63,0,0,1
U0274,CP0238,1,47,0,0,1
U0274,CP0271,0,0,1,0,3
U0274,CP0319,1,117,0,0,1
U0274,CP1054,1,271,0,0,1
U0274,CP1213,1,94,0,0,1
U0274,CP1595,1,76,0,0,1
U0274,CP1682,1,226,0,0,1
U0274,CP1806,1,183,0,0,1
U0274,CP1883,1,157,0,0,1
U0275,CP0036,0,0,1,0,3
U0275,CP0194,1,218,0,0,1
U0275,CP0527,1,151,0,0,1
U0275,CP0771,1,256,0,0,1
U0275,CP1336,0,0,0,1,5
U0275,CP1490,1,203,0,0,1
U0275,CP1617,1,177,0,0,1
U0275,CP1633,0,0,0,1,5
U0275,CP1646,1,189,0,0,1
U0275,CP1647,0,0,1,0,3
U0275,CP1757,0,0,0,1,5
U0275,CP1898,0,0,0,1,5
U0275,CP2262,0,0,0,1,5
U0275,CP2288,0,0,0,1,5
U0276,CP0473,0,0,0,1,5
U0276,CP0551,0,0,1,0,3
U0276,CP0574,1,70,0,0,1
U0276,CP0584,1,268,0,0,1
U0276,CP0632,0,0,1,0,3
U0276,CP0798,0,0,0,1,5
U0276,CP1078,1,173,0,0,1
U0276,CP1401,1,108,0,0,1
U0276,CP1810,1,298,0,0,1
U0276,CP1973,1,181,0,0,1
U0276,CP2496,0,0,1,0,3
U0277,CP0215,1,158,0,0,1
U0277,CP0437,1,251,0,0,1
U0277,CP0906,0,0,1,0,3
U0277,CP0969,1,12,0,0,1
U0277,CP1188,0,0,1,0,3
U0277,CP1357,1,270,0,0,1
U0277,CP1518,1,191,0,0,1
U0277,CP1567,1,115,0,0,1
U0277,CP1986,0,0,1,0,3
U0277,CP2078,1,133,0,0,1
U0277,CP2083,1,83,0,0,1
U0277,CP2100,0,0,0,1,5
U0277,CP2121,0,0,1,0,3
U0277,CP2356,1,90,0,0,1
U0277,CP2483,0,0,1,0,3
U0278,CP0323,0,0,0,1,5
U0278,CP0842,1,213,0,0,1
U0278,CP1017,0,0,0,1,5
U0278,CP1159,1,253,0,0,1
U0278,CP1343,1,155,0,0,1
U0278,CP1617,1,83,0,0,1
U0278,CP1625,1,202,0,0,1
U0278,CP1766,0,0,0,1,5
U0278,CP1910,1,197,0,0,1
U0278,CP2043,0,0,1,0,3
U0278,CP2256,0,0,0,1,5
U0278,CP2500,1,32,0,0,1
U0279,CP0217,1,288,0,0,1
U0279,CP0264,0,0,1,0,3
U0279,CP0361,1,54,0,0,1
U0279,CP0475,1,245,0,0,1
U0279,CP0490,1,61,0,0,1
U0279,CP1000,1,189,0,0,1
U0279,CP1091,1,170,0,0,1
U0279,CP1755,1,259,0,0,1
U0279,CP1805,1,286,0,0,1
U0279,CP2006,1,148,0,0,1
U0279,CP2017,0,0,1,0,3
U0279,CP2171,0,0,1,0,3
U0279,CP2238,0,0,1,0,3
U0279,CP2266,0,0,0,1,5
U0279,CP2365,0,0,0,1,5
U0279,CP2393,0,0,1,0,3
U0279,CP2443,1,256,0,0,1
U0280,CP0202,1,166,0,0,1
U0280,CP0238,1,60,0,0,1
U0280,CP0547,0,0,0,1,5
U0280,CP0646,0,0,1,0,3
U0280,CP0690,1,121,0,0,1
U0280,CP0774,0,0,1,0,3
U0280,CP0900,1,129,0,0,1
U0280,CP1635,1,156,0,0,1
U0280,CP1668,1,143,0,0,1
U0280,CP1896,1,177,0,0,1
U0280,CP1961,0,0,1,0,3
U0280,CP2009,1,155,0,0,1
U0280,CP2089,1,93,0,0,1
U0280,CP2301,1,158,0,0,1
U0280,CP2318,0,0,1,0,3
U0281,CP0301,1,188,0,0,1
U0281,CP0492,1,119,0,0,1
U0281,CP1119,0,0,0,1,5
U0281,CP1473,0,0,0,1,5
U0281,CP1950,1,149,0,0,1
U0281,CP2120,1,22,0,0,1
U0281,CP2474,1,212,0,0,1
U0282,CP0267,0,0,0,1,5
U0282,CP0393,1,32,0,0,1
U0282,CP0491,0,0,1,0,3
U0282,CP1265,1,120,0,0,1
U0282,CP1270,1,77,0,0,1
U0282,CP1303,1,143,0,0,1
U0282,CP1448,1,274,0,0,1
U0282,CP1493,1,21,0,0,1
U0282,CP1523,1,158,0,0,1
U0282,CP1548,1,156,0,0,1
U0282,CP1869,1,250,0,0,1
U0282,CP1890,1,220,0,0,1
U0282,CP2320,0,0,0,1,5
U0282,CP2332,1,103,0,0,1
U0283,CP0019,1,247,0,0,1
U0283,CP0152,0,0,0,1,5
U0283,CP0377,1,277,0,0,1
U0283,CP0536,1,290,0,0,1
U0283,CP0715,1,164,0,0,1
U0283,CP0771,0,0,1,0,3
U0283,CP0804,1,26,0,0,1
U0283,CP0944,1,133,0,0,1
U0283,CP1225,0,0,0,1,5
U0283,CP1397,0,0,1,0,3
U0283,CP1451,0,0,1,0,3
U0283,CP1506,1,46,0,0,1
U0283,CP1633,1,276,0,0,1
U0283,CP1790,0,0,0,1,5
U0283,CP1853,1,290,0,0,1
U0283,CP1917,1,229,0,0,1
U0283,CP2079,0,0,1,0,3
U0283,CP2104,0,0,1,0,3
U0283,CP2371,0,0,1,0,3
U0284,CP0034,1,283,0,0,1
U0284,CP0302,1,7,0,0,1
U0284,CP0369,0,0,0,1,5
U0284,CP0376,0,0,0,1,5
U0284,CP0397,0,0,0,1,5
U0284,CP0596,0,0,1,0,3
U0284,CP1128,0,0,0,1,5
U0284,CP1685,1,143,0,0,1
U0284,CP1736,0,0,1,0,3
U0284,CP1762,1,105,0,0,1
U0284,CP2030,1,40,0,0,1
U0284,CP2188,1,101,0,0,1
U0285,CP0048,0,0,0,1,5
U0285,CP0329,0,0,0,1,5
U0285,CP0498,1,38,0,0,1
U0285,CP0767,1,250,0,0,1
U0285,CP1211,1,84,0,0,1
U0285,CP1455,1,55,0,0,1
U0285,CP1759,1,189,0,0,1
U0285,CP2047,0,0,0,1,5
U0285,CP2074,0,0,1,0,3
U0285,CP2151,0,0,1,0,3
U0285,CP2321,0,0,1,0,3
U0285,CP2333,0,0,0,1,5
U0286,CP0025,1,271,0,0,1
U0286,CP0093,1,238,0,0,1
U0286,CP0318,0,0,0,1,5
U0286,CP0398,1,33,0,0,1
U0286,CP0464,1,48,0,0,1
U0286,CP0658,1,182,0,0,1
U0286,CP0660,0,0,1,0,3
U0286,CP0672,1,153,0,0,1
U0286,CP0715,0,0,0,1,5
U0286,CP0804,1,77,0,0,1
U0286,CP0852,1,187,0,0,1
U0286,CP1242,0,0,1,0,3
U0286,CP1335,0,0,1,0,3
U0286,CP1542,0,0,0,1,5
U0286,CP1585,0,0,0,1,5
U0286,CP1668,1,116,0,0,1
U0286,CP1785,1,262,0,0,1
U0286,CP1983,1,273,0,0,1
U0286,CP2159,1,12,0,0,1
U0286,CP2238,1,48,0,0,1
U0286,CP2392,1,255,0,0,1
U0287,CP0364,0,0,1,0,3
U0287,CP0565,1,50,0,0,1
U0287,CP0894,1,168,0,0,1
U0287,CP1202,0,0,1,0,3
U0287,CP1488,0,0,0,1,5
U0287,CP1897,1,291,0,0,1
U0287,CP1960,1,230,0,0,1
U0287,CP2061,1,291,0,0,1
U0287,CP2165,1,198,0,0,1
U0287,CP2225,0,0,1,0,3
U0287,CP2387,1,142,0,0,1
U0287,CP2464,0,0,0,1,5
U0288,CP0035,0,0,0,1,5
U0288,CP0256,1,14,0,0,1
U0288,CP0569,0,0,0,1,5
U0288,CP0739,1,226,0,0,1
U0288,CP0810,0,0,1,0,3
U0288,CP0826,1,70,0,0,1
U0288,CP0919,0,0,1,0,3
U0288,CP1363,0,0,0,1,5
U0288,CP1418,1,107,0,0,1
U0288,CP1633,1,141,0,0,1
U0288,CP1699,0,0,1,0,3
U0288,CP1804,0,0,0,1,5
U0288,CP1853,1,167,0,0,1
U0288,CP1938,0,0,1,0,3
U0288,CP1976,1,297,0,0,1
U0288,CP2349,1,196,0,0,1
U0288,CP2389,1,242,0,0,1
U0289,CP0076,1,207,0,0,1
U0289,CP0354,0,0,0,1,5
U0289,CP0618,0,0,1,0,3
U0289,CP0658,0,0,0,1,5
U0289,CP0768,1,138,0,0,1
U0289,CP1214,1,14,0,0,1
U0289,CP1458,1,129,0,0,1
U0289,CP1658,1,117,0,0,1
U0289,CP1689,1,49,0,0,1
U0289,CP1709,0,0,1,0,3
U0289,CP1957,1,99,0,0,1
U0289,CP1983,1,189,0,0,1
U0289,CP2039,0,0,0,1,5
U0290,CP0013,1,297,0,0,1
U0290,CP0057,1,8,0,0,1
U0290,CP0088,1,186,0,0,1
U0290,CP0129,1,230,0,0,1
U0290,CP0184,1,138,0,0,1
U0290,CP0382,1,87,0,0,1
U0290,CP0704,1,85,0,0,1
U0290,CP0803,1,62,0,0,1
U0290,CP1284,1,41,0,0,1
U0290,CP1424,0,0,0,1,5
U0290,CP1895,0,0,1,0,3
U0290,CP2133,1,138,0,0,1
U0290,CP2146,1,208,0,0,1
U0290,CP2202,0,0,1,0,3
U0291,CP0283,1,148,0,0,1
U0291,CP0733,1,293,0,0,1
U0291,CP0789,1,254,0,0,1
U0291,CP0910,1,273,0,0,1
U0291,CP1446,1,205,0,0,1
U0291,CP1550,1,85,0,0,1
U0291,CP1725,1,139,0,0,1
U0291,CP1864,1,95,0,0,1
U0291,CP1903,1,80,0,0,1
U0291,CP2045,1,186,0,0,1
U0291,CP2101,0,0,0,1,5
U0291,CP2191,1,87,0,0,1
U0291,CP2459,0,0,1,0,3
U0292,CP0084,0,0,1,0,3
U0292,CP0148,1,285,0,0,1
U0292,CP0913,1,250,0,0,1
U0292,CP1008,1,127,0,0,1
U0292,CP1100,1,92,0,0,1
U0292,CP1243,1,16,0,0,1
U0292,CP1555,0,0,1,0,3
U0292,CP1732,1,100,0,0,1
U0292,CP1776,0,0,0,1,5
U0292,CP1999,0,0,1,0,3
U0292,CP2022,1,198,0,0,1
U0292,CP2047,1,262,0,0,1
U0292,CP2052,0,0,1,0,3
U0292,CP2061,1,246,0,0,1
U0292,CP2385,1,223,0,0,1
U0293,CP0166,1,214,0,0,1
U0293,CP0296,1,144,0,0,1
U0293,CP0394,1,214,0,0,1
U0293,CP0472,1,57,0,0,1
U0293,CP0577,1,21,0,0,1
U0293,CP0697,1,109,0,0,1
U0293,CP0720,0,0,1,0,3
U0293,CP1143,1,125,0,0,1
U0293,CP1146,1,275,0,0,1
U0293,CP1340,1,289,0,0,1
U0293,CP1444,0,0,1,0,3
U0293,CP1561,0,0,1,0,3
U0293,CP1651,0,0,0,1,5
U0293,CP1919,0,0,0,1,5
U0293,CP2075,1,106,0,0,1
U0293,CP2182,1,63,0,0,1
U0293,CP2392,1,234,0,0,1
U0293,CP2486,1,273,0,0,1
U0294,CP0003,1,210,0,0,1
U0294,CP0183,1,278,0,0,1
U0294,CP0209,0,0,1,0,3
U0294,CP0283,1,52,0,0,1
U0294,CP0544,0,0,1,0,3
U0294,CP0809,0,0,1,0,3
U0294,CP0839,0,0,0,1,5
U0294,CP0933,1,114,0,0,1
U0294,CP1019,1,162,0,0,1
U0294,CP1462,0,0,0,1,5
U0294,CP1698,1,290,0,0,1
U0294,CP1982,1,282,0,0,1
U0294,CP2327,1,190,0,0,1
U0294,CP2499,0,0,1,0,3
U0295,CP0277,0,0,0,1,5
U0295,CP0327,0,0,0,1,5
U0295,CP0556,0,0,1,0,3
U0295,CP0883,1,267,0,0,1
U0295,CP1040,1,141,0,0,1
U0295,CP1410,1,54,0,0,1
U0295,CP1531,1,233,0,0,1
U0295,CP1703,1,232,0,0,1
U0295,CP1720,1,254,0,0,1
U0295,CP2242,0,0,1,0,3
U0295,CP2271,1,200,0,0,1
U0296,CP0241,1,65,0,0,1
U0296,CP0313,0,0,0,1,5
U0296,CP0336,1,60,0,0,1
U0296,CP0386,0,0,1,0,3
U0296,CP0485,0,0,1,0,3
U0296,CP0557,0,0,0,1,5
U0296,CP0675,0,0,1,0,3
U0296,CP1002,1,274,0,0,1
U0296,CP1006,1,23,0,0,1
U0296,CP1595,1,271,0,0,1
U0296,CP1850,0,0,1,0,3
U0296,CP1857,1,266,0,0,1
U0296,CP1901,1,255,0,0,1
U0296,CP1965,1,76,0,0,1
U0296,CP2039,0,0,0,1,5
U0296,CP2293,0,0,1,0,3
U0296,CP2463,1,276,0,0,1
U0297,CP0277,0,0,1,0,3
U0297,CP0432,1,147,0,0,1
U0297,CP0614,0,0,1,0,3
U0297,CP0849,1,250,0,0,1
U0297,CP0903,0,0,1,0,3
U0297,CP1266,1,117,0,0,1
